invoice_date,target_revenue,past_7_revenue,past_31_revenue,past_60_revenue,past_150_revenue,past_30_mean_interactions,past_150_mean_interactions,past_30_mean_views,past_150_mean_views,past_30_mean_invoices,past_150_mean_invoices,past_30_mean_streams,past_150_mean_streams
2017-12-28,0.0,0.0,123.28,123.28,123.28,0.84,0.84,7.0,7.0,0.04,0.04,0.84,0.84
2017-12-29,0.0,0.0,123.28,123.28,123.28,0.8076923076923077,0.8076923076923077,6.730769230769231,6.730769230769231,0.038461538461538464,0.038461538461538464,0.8076923076923077,0.8076923076923077
2017-12-30,0.0,0.0,123.28,123.28,123.28,0.7777777777777778,0.7777777777777778,6.481481481481482,6.481481481481482,0.037037037037037035,0.037037037037037035,0.7777777777777778,0.7777777777777778
2017-12-31,0.0,0.0,123.28,123.28,123.28,0.75,0.75,6.25,6.25,0.03571428571428571,0.03571428571428571,0.75,0.75
2018-01-01,0.0,0.0,123.28,123.28,123.28,0.7241379310344828,0.7241379310344828,6.0344827586206895,6.0344827586206895,0.034482758620689655,0.034482758620689655,0.7241379310344828,0.7241379310344828
2018-01-02,0.0,0.0,123.28,123.28,123.28,0.7,0.7,5.833333333333333,5.833333333333333,0.03333333333333333,0.03333333333333333,0.7,0.7
2018-01-03,0.0,0.0,123.28,123.28,123.28,0.6774193548387096,0.6774193548387096,5.645161290322581,5.645161290322581,0.03225806451612903,0.03225806451612903,0.6774193548387096,0.6774193548387096
2018-01-04,0.0,0.0,123.28,123.28,123.28,0.0,0.65625,0.0,5.46875,0.0,0.03125,0.0,0.65625
2018-01-05,0.0,0.0,0.0,123.28,123.28,0.0,0.6363636363636364,0.0,5.303030303030303,0.0,0.030303030303030304,0.0,0.6363636363636364
2018-01-06,0.0,0.0,0.0,123.28,123.28,0.0,0.6176470588235294,0.0,5.147058823529412,0.0,0.029411764705882353,0.0,0.6176470588235294
2018-01-07,0.0,0.0,0.0,123.28,123.28,0.0,0.6,0.0,5.0,0.0,0.02857142857142857,0.0,0.6
2018-01-08,0.0,0.0,0.0,123.28,123.28,0.0,0.5833333333333334,0.0,4.861111111111111,0.0,0.027777777777777776,0.0,0.5833333333333334
2018-01-09,0.0,0.0,0.0,123.28,123.28,0.0,0.5675675675675675,0.0,4.72972972972973,0.0,0.02702702702702703,0.0,0.5675675675675675
2018-01-10,0.0,0.0,0.0,123.28,123.28,0.0,0.5526315789473685,0.0,4.605263157894737,0.0,0.02631578947368421,0.0,0.5526315789473685
2018-01-11,0.0,0.0,0.0,123.28,123.28,0.0,0.5384615384615384,0.0,4.487179487179487,0.0,0.02564102564102564,0.0,0.5384615384615384
2018-01-12,0.0,0.0,0.0,123.28,123.28,0.0,0.525,0.0,4.375,0.0,0.025,0.0,0.525
2018-01-13,0.0,0.0,0.0,123.28,123.28,0.0,0.5121951219512195,0.0,4.2682926829268295,0.0,0.024390243902439025,0.0,0.5121951219512195
2018-01-14,0.0,0.0,0.0,123.28,123.28,0.0,0.5,0.0,4.166666666666667,0.0,0.023809523809523808,0.0,0.5
2018-01-15,0.0,0.0,0.0,123.28,123.28,0.0,0.4883720930232558,0.0,4.069767441860465,0.0,0.023255813953488372,0.0,0.4883720930232558
2018-01-16,0.0,0.0,0.0,123.28,123.28,0.0,0.4772727272727273,0.0,3.977272727272727,0.0,0.022727272727272728,0.0,0.4772727272727273
2018-01-17,0.0,0.0,0.0,123.28,123.28,0.0,0.4666666666666667,0.0,3.888888888888889,0.0,0.022222222222222223,0.0,0.4666666666666667
2018-01-18,0.0,0.0,0.0,123.28,123.28,0.0,0.45652173913043476,0.0,3.8043478260869565,0.0,0.021739130434782608,0.0,0.45652173913043476
2018-01-19,0.0,0.0,0.0,123.28,123.28,0.0,0.44680851063829785,0.0,3.723404255319149,0.0,0.02127659574468085,0.0,0.44680851063829785
2018-01-20,0.0,0.0,0.0,123.28,123.28,0.0,0.4375,0.0,3.6458333333333335,0.0,0.020833333333333332,0.0,0.4375
2018-01-21,0.0,0.0,0.0,123.28,123.28,0.0,0.42857142857142855,0.0,3.5714285714285716,0.0,0.02040816326530612,0.0,0.42857142857142855
2018-01-22,0.0,0.0,0.0,123.28,123.28,0.0,0.42,0.0,3.5,0.0,0.02,0.0,0.42
2018-01-23,0.0,0.0,0.0,123.28,123.28,0.0,0.4117647058823529,0.0,3.4313725490196076,0.0,0.0196078431372549,0.0,0.4117647058823529
2018-01-24,0.0,0.0,0.0,123.28,123.28,0.0,0.40384615384615385,0.0,3.3653846153846154,0.0,0.019230769230769232,0.0,0.40384615384615385
2018-01-25,0.0,0.0,0.0,123.28,123.28,0.0,0.39622641509433965,0.0,3.30188679245283,0.0,0.018867924528301886,0.0,0.39622641509433965
2018-01-26,0.0,0.0,0.0,123.28,123.28,0.0,0.3888888888888889,0.0,3.240740740740741,0.0,0.018518518518518517,0.0,0.3888888888888889
2018-01-27,0.0,0.0,0.0,123.28,123.28,0.0,0.38181818181818183,0.0,3.1818181818181817,0.0,0.01818181818181818,0.0,0.38181818181818183
2018-01-28,0.0,0.0,0.0,123.28,123.28,0.0,0.375,0.0,3.125,0.0,0.017857142857142856,0.0,0.375
2018-01-29,0.0,0.0,0.0,123.28,123.28,0.0,0.3684210526315789,0.0,3.0701754385964914,0.0,0.017543859649122806,0.0,0.3684210526315789
2018-01-30,0.0,0.0,0.0,123.28,123.28,0.0,0.3620689655172414,0.0,3.0172413793103448,0.0,0.017241379310344827,0.0,0.3620689655172414
2018-01-31,0.0,0.0,0.0,123.28,123.28,0.0,0.3559322033898305,0.0,2.9661016949152543,0.0,0.01694915254237288,0.0,0.3559322033898305
2018-02-01,0.0,0.0,0.0,123.28,123.28,0.0,0.35,0.0,2.9166666666666665,0.0,0.016666666666666666,0.0,0.35
2018-02-02,0.0,0.0,0.0,123.28,123.28,0.0,0.3442622950819672,0.0,2.8688524590163933,0.0,0.01639344262295082,0.0,0.3442622950819672
2018-02-03,0.0,0.0,0.0,0.0,123.28,0.0,0.3387096774193548,0.0,2.8225806451612905,0.0,0.016129032258064516,0.0,0.3387096774193548
2018-02-04,0.0,0.0,0.0,0.0,123.28,0.0,0.3333333333333333,0.0,2.7777777777777777,0.0,0.015873015873015872,0.0,0.3333333333333333
2018-02-05,0.0,0.0,0.0,0.0,123.28,0.0,0.328125,0.0,2.734375,0.0,0.015625,0.0,0.328125
2018-02-06,0.0,0.0,0.0,0.0,123.28,0.0,0.3230769230769231,0.0,2.6923076923076925,0.0,0.015384615384615385,0.0,0.3230769230769231
2018-02-07,0.0,0.0,0.0,0.0,123.28,0.0,0.3181818181818182,0.0,2.6515151515151514,0.0,0.015151515151515152,0.0,0.3181818181818182
2018-02-08,0.0,0.0,0.0,0.0,123.28,0.0,0.31343283582089554,0.0,2.611940298507463,0.0,0.014925373134328358,0.0,0.31343283582089554
2018-02-09,0.0,0.0,0.0,0.0,123.28,0.0,0.3088235294117647,0.0,2.573529411764706,0.0,0.014705882352941176,0.0,0.3088235294117647
2018-02-10,0.0,0.0,0.0,0.0,123.28,0.0,0.30434782608695654,0.0,2.536231884057971,0.0,0.014492753623188406,0.0,0.30434782608695654
2018-02-11,0.0,0.0,0.0,0.0,123.28,0.0,0.3,0.0,2.5,0.0,0.014285714285714285,0.0,0.3
2018-02-12,0.0,0.0,0.0,0.0,123.28,0.0,0.29577464788732394,0.0,2.464788732394366,0.0,0.014084507042253521,0.0,0.29577464788732394
2018-02-13,0.0,0.0,0.0,0.0,123.28,0.0,0.2916666666666667,0.0,2.4305555555555554,0.0,0.013888888888888888,0.0,0.2916666666666667
2018-02-14,33628.549999999996,0.0,0.0,0.0,123.28,0.0,0.2876712328767123,0.0,2.3972602739726026,0.0,0.0136986301369863,0.0,0.2876712328767123
2018-02-15,33628.549999999996,0.0,0.0,0.0,123.28,0.0,0.28378378378378377,0.0,2.364864864864865,0.0,0.013513513513513514,0.0,0.28378378378378377
2018-02-16,33628.549999999996,0.0,0.0,0.0,123.28,0.0,0.28,0.0,2.3333333333333335,0.0,0.013333333333333334,0.0,0.28
2018-02-17,33628.549999999996,0.0,0.0,0.0,123.28,0.0,0.27631578947368424,0.0,2.3026315789473686,0.0,0.013157894736842105,0.0,0.27631578947368424
2018-02-18,33628.549999999996,0.0,0.0,0.0,123.28,0.0,0.2727272727272727,0.0,2.272727272727273,0.0,0.012987012987012988,0.0,0.2727272727272727
2018-02-19,33628.549999999996,0.0,0.0,0.0,123.28,0.0,0.2692307692307692,0.0,2.2435897435897436,0.0,0.01282051282051282,0.0,0.2692307692307692
2018-02-20,33628.549999999996,0.0,0.0,0.0,123.28,0.0,0.26582278481012656,0.0,2.2151898734177213,0.0,0.012658227848101266,0.0,0.26582278481012656
2018-02-21,33628.549999999996,0.0,0.0,0.0,123.28,0.0,0.2625,0.0,2.1875,0.0,0.0125,0.0,0.2625
2018-02-22,33628.549999999996,0.0,0.0,0.0,123.28,0.0,0.25925925925925924,0.0,2.1604938271604937,0.0,0.012345679012345678,0.0,0.25925925925925924
2018-02-23,33628.549999999996,0.0,0.0,0.0,123.28,0.0,0.25609756097560976,0.0,2.1341463414634148,0.0,0.012195121951219513,0.0,0.25609756097560976
2018-02-24,33628.549999999996,0.0,0.0,0.0,123.28,0.0,0.25301204819277107,0.0,2.108433734939759,0.0,0.012048192771084338,0.0,0.25301204819277107
2018-02-25,33628.549999999996,0.0,0.0,0.0,123.28,0.0,0.25,0.0,2.0833333333333335,0.0,0.011904761904761904,0.0,0.25
2018-02-26,33628.549999999996,0.0,0.0,0.0,123.28,0.0,0.24705882352941178,0.0,2.0588235294117645,0.0,0.011764705882352941,0.0,0.24705882352941178
2018-02-27,33628.549999999996,0.0,0.0,0.0,123.28,0.0,0.2441860465116279,0.0,2.0348837209302326,0.0,0.011627906976744186,0.0,0.2441860465116279
2018-02-28,33628.549999999996,0.0,0.0,0.0,123.28,0.0,0.2413793103448276,0.0,2.0114942528735633,0.0,0.011494252873563218,0.0,0.2413793103448276
2018-03-01,33628.549999999996,0.0,0.0,0.0,123.28,0.0,0.23863636363636365,0.0,1.9886363636363635,0.0,0.011363636363636364,0.0,0.23863636363636365
2018-03-02,33628.549999999996,0.0,0.0,0.0,123.28,0.0,0.23595505617977527,0.0,1.9662921348314606,0.0,0.011235955056179775,0.0,0.23595505617977527
2018-03-03,33628.549999999996,0.0,0.0,0.0,123.28,0.0,0.23333333333333334,0.0,1.9444444444444444,0.0,0.011111111111111112,0.0,0.23333333333333334
2018-03-04,33628.549999999996,0.0,0.0,0.0,123.28,0.0,0.23076923076923078,0.0,1.9230769230769231,0.0,0.01098901098901099,0.0,0.23076923076923078
2018-03-05,33628.549999999996,0.0,0.0,0.0,123.28,0.0,0.22826086956521738,0.0,1.9021739130434783,0.0,0.010869565217391304,0.0,0.22826086956521738
2018-03-06,33628.549999999996,0.0,0.0,0.0,123.28,0.0,0.22580645161290322,0.0,1.881720430107527,0.0,0.010752688172043012,0.0,0.22580645161290322
2018-03-07,33628.549999999996,0.0,0.0,0.0,123.28,0.0,0.22340425531914893,0.0,1.8617021276595744,0.0,0.010638297872340425,0.0,0.22340425531914893
2018-03-08,33628.549999999996,0.0,0.0,0.0,123.28,0.0,0.22105263157894736,0.0,1.8421052631578947,0.0,0.010526315789473684,0.0,0.22105263157894736
2018-03-09,33628.549999999996,0.0,0.0,0.0,123.28,0.0,0.21875,0.0,1.8229166666666667,0.0,0.010416666666666666,0.0,0.21875
2018-03-10,33628.549999999996,0.0,0.0,0.0,123.28,0.0,0.21649484536082475,0.0,1.8041237113402062,0.0,0.010309278350515464,0.0,0.21649484536082475
2018-03-11,33628.549999999996,0.0,0.0,0.0,123.28,0.0,0.21428571428571427,0.0,1.7857142857142858,0.0,0.01020408163265306,0.0,0.21428571428571427
2018-03-12,33628.549999999996,0.0,0.0,0.0,123.28,0.0,0.21212121212121213,0.0,1.7676767676767677,0.0,0.010101010101010102,0.0,0.21212121212121213
2018-03-13,33628.549999999996,0.0,0.0,0.0,123.28,0.0,0.21,0.0,1.75,0.0,0.01,0.0,0.21
2018-03-14,33628.549999999996,0.0,0.0,0.0,123.28,0.0,0.2079207920792079,0.0,1.7326732673267327,0.0,0.009900990099009901,0.0,0.2079207920792079
2018-03-15,33628.549999999996,0.0,0.0,0.0,123.28,0.0,0.20588235294117646,0.0,1.7156862745098038,0.0,0.00980392156862745,0.0,0.20588235294117646
2018-03-16,0.0,33628.549999999996,33628.549999999996,33628.549999999996,33751.829999999994,0.16129032258064516,0.2524271844660194,0.3548387096774194,1.8058252427184467,0.16129032258064516,0.05825242718446602,0.03225806451612903,0.21359223300970873
2018-03-17,0.0,33628.549999999996,33628.549999999996,33628.549999999996,33751.829999999994,0.16129032258064516,0.25,0.3548387096774194,1.7884615384615385,0.16129032258064516,0.057692307692307696,0.03225806451612903,0.21153846153846154
2018-03-18,0.0,33628.549999999996,33628.549999999996,33628.549999999996,33751.829999999994,0.16129032258064516,0.24761904761904763,0.3548387096774194,1.7714285714285714,0.16129032258064516,0.05714285714285714,0.03225806451612903,0.20952380952380953
2018-03-19,0.0,33628.549999999996,33628.549999999996,33628.549999999996,33751.829999999994,0.16129032258064516,0.24528301886792453,0.3548387096774194,1.7547169811320755,0.16129032258064516,0.05660377358490566,0.03225806451612903,0.20754716981132076
2018-03-20,0.0,33628.549999999996,33628.549999999996,33628.549999999996,33751.829999999994,0.16129032258064516,0.24299065420560748,0.3548387096774194,1.7383177570093458,0.16129032258064516,0.056074766355140186,0.03225806451612903,0.205607476635514
2018-03-21,0.0,33628.549999999996,33628.549999999996,33628.549999999996,33751.829999999994,0.16129032258064516,0.24074074074074073,0.3548387096774194,1.7222222222222223,0.16129032258064516,0.05555555555555555,0.03225806451612903,0.2037037037037037
2018-03-22,0.0,33628.549999999996,33628.549999999996,33628.549999999996,33751.829999999994,0.16129032258064516,0.23853211009174313,0.3548387096774194,1.7064220183486238,0.16129032258064516,0.05504587155963303,0.03225806451612903,0.2018348623853211
2018-03-23,0.0,33628.549999999996,33628.549999999996,33628.549999999996,33751.829999999994,0.16129032258064516,0.23636363636363636,0.3548387096774194,1.690909090909091,0.16129032258064516,0.05454545454545454,0.03225806451612903,0.2
2018-03-24,0.0,0.0,33628.549999999996,33628.549999999996,33751.829999999994,0.16129032258064516,0.23423423423423423,0.3548387096774194,1.6756756756756757,0.16129032258064516,0.05405405405405406,0.03225806451612903,0.1981981981981982
2018-03-25,0.0,0.0,33628.549999999996,33628.549999999996,33751.829999999994,0.16129032258064516,0.23214285714285715,0.3548387096774194,1.6607142857142858,0.16129032258064516,0.05357142857142857,0.03225806451612903,0.19642857142857142
2018-03-26,0.0,0.0,33628.549999999996,33628.549999999996,33751.829999999994,0.16129032258064516,0.23008849557522124,0.3548387096774194,1.6460176991150441,0.16129032258064516,0.05309734513274336,0.03225806451612903,0.19469026548672566
2018-03-27,0.0,0.0,33628.549999999996,33628.549999999996,33751.829999999994,0.16129032258064516,0.22807017543859648,0.3548387096774194,1.631578947368421,0.16129032258064516,0.05263157894736842,0.03225806451612903,0.19298245614035087
2018-03-28,0.0,0.0,33628.549999999996,33628.549999999996,33751.829999999994,0.16129032258064516,0.22608695652173913,0.3548387096774194,1.617391304347826,0.16129032258064516,0.05217391304347826,0.03225806451612903,0.19130434782608696
2018-03-29,0.0,0.0,33628.549999999996,33628.549999999996,33751.829999999994,0.16129032258064516,0.22413793103448276,0.3548387096774194,1.603448275862069,0.16129032258064516,0.05172413793103448,0.03225806451612903,0.1896551724137931
2018-03-30,0.0,0.0,33628.549999999996,33628.549999999996,33751.829999999994,0.16129032258064516,0.2222222222222222,0.3548387096774194,1.5897435897435896,0.16129032258064516,0.05128205128205128,0.03225806451612903,0.18803418803418803
2018-03-31,0.0,0.0,33628.549999999996,33628.549999999996,33751.829999999994,0.16129032258064516,0.22033898305084745,0.3548387096774194,1.576271186440678,0.16129032258064516,0.05084745762711865,0.03225806451612903,0.1864406779661017
2018-04-01,0.0,0.0,33628.549999999996,33628.549999999996,33751.829999999994,0.16129032258064516,0.2184873949579832,0.3548387096774194,1.5630252100840336,0.16129032258064516,0.05042016806722689,0.03225806451612903,0.18487394957983194
2018-04-02,0.0,0.0,33628.549999999996,33628.549999999996,33751.829999999994,0.16129032258064516,0.21666666666666667,0.3548387096774194,1.55,0.16129032258064516,0.05,0.03225806451612903,0.18333333333333332
2018-04-03,0.0,0.0,33628.549999999996,33628.549999999996,33751.829999999994,0.16129032258064516,0.21487603305785125,0.3548387096774194,1.537190082644628,0.16129032258064516,0.049586776859504134,0.03225806451612903,0.18181818181818182
2018-04-04,0.0,0.0,33628.549999999996,33628.549999999996,33751.829999999994,0.16129032258064516,0.21311475409836064,0.3548387096774194,1.5245901639344261,0.16129032258064516,0.04918032786885246,0.03225806451612903,0.18032786885245902
2018-04-05,0.0,0.0,33628.549999999996,33628.549999999996,33751.829999999994,0.16129032258064516,0.21138211382113822,0.3548387096774194,1.5121951219512195,0.16129032258064516,0.04878048780487805,0.03225806451612903,0.17886178861788618
2018-04-06,0.0,0.0,33628.549999999996,33628.549999999996,33751.829999999994,0.16129032258064516,0.20967741935483872,0.3548387096774194,1.5,0.16129032258064516,0.04838709677419355,0.03225806451612903,0.1774193548387097
2018-04-07,0.0,0.0,33628.549999999996,33628.549999999996,33751.829999999994,0.16129032258064516,0.208,0.3548387096774194,1.488,0.16129032258064516,0.048,0.03225806451612903,0.176
2018-04-08,0.0,0.0,33628.549999999996,33628.549999999996,33751.829999999994,0.16129032258064516,0.20634920634920634,0.3548387096774194,1.4761904761904763,0.16129032258064516,0.047619047619047616,0.03225806451612903,0.1746031746031746
2018-04-09,0.0,0.0,33628.549999999996,33628.549999999996,33751.829999999994,0.16129032258064516,0.2047244094488189,0.3548387096774194,1.4645669291338583,0.16129032258064516,0.047244094488188976,0.03225806451612903,0.1732283464566929
2018-04-10,0.0,0.0,33628.549999999996,33628.549999999996,33751.829999999994,0.16129032258064516,0.203125,0.3548387096774194,1.453125,0.16129032258064516,0.046875,0.03225806451612903,0.171875
2018-04-11,0.0,0.0,33628.549999999996,33628.549999999996,33751.829999999994,0.16129032258064516,0.20155038759689922,0.3548387096774194,1.441860465116279,0.16129032258064516,0.046511627906976744,0.03225806451612903,0.17054263565891473
2018-04-12,0.0,0.0,33628.549999999996,33628.549999999996,33751.829999999994,0.16129032258064516,0.2,0.3548387096774194,1.4307692307692308,0.16129032258064516,0.046153846153846156,0.03225806451612903,0.16923076923076924
2018-04-13,0.0,0.0,33628.549999999996,33628.549999999996,33751.829999999994,0.16129032258064516,0.1984732824427481,0.3548387096774194,1.4198473282442747,0.16129032258064516,0.04580152671755725,0.03225806451612903,0.16793893129770993
2018-04-14,0.0,0.0,33628.549999999996,33628.549999999996,33751.829999999994,0.16129032258064516,0.19696969696969696,0.3548387096774194,1.4090909090909092,0.16129032258064516,0.045454545454545456,0.03225806451612903,0.16666666666666666
2018-04-15,0.0,0.0,33628.549999999996,33628.549999999996,33751.829999999994,0.16129032258064516,0.19548872180451127,0.3548387096774194,1.3984962406015038,0.16129032258064516,0.045112781954887216,0.03225806451612903,0.16541353383458646
2018-04-16,0.0,0.0,33628.549999999996,33628.549999999996,33751.829999999994,0.0,0.19402985074626866,0.0,1.3880597014925373,0.0,0.04477611940298507,0.0,0.16417910447761194
2018-04-17,0.0,0.0,0.0,33628.549999999996,33751.829999999994,0.0,0.1925925925925926,0.0,1.3777777777777778,0.0,0.044444444444444446,0.0,0.16296296296296298
2018-04-18,0.0,0.0,0.0,33628.549999999996,33751.829999999994,0.0,0.19117647058823528,0.0,1.3676470588235294,0.0,0.04411764705882353,0.0,0.16176470588235295
2018-04-19,0.0,0.0,0.0,33628.549999999996,33751.829999999994,0.0,0.1897810218978102,0.0,1.3576642335766422,0.0,0.043795620437956206,0.0,0.16058394160583941
2018-04-20,0.0,0.0,0.0,33628.549999999996,33751.829999999994,0.0,0.18840579710144928,0.0,1.3478260869565217,0.0,0.043478260869565216,0.0,0.15942028985507245
2018-04-21,0.0,0.0,0.0,33628.549999999996,33751.829999999994,0.0,0.18705035971223022,0.0,1.3381294964028776,0.0,0.04316546762589928,0.0,0.15827338129496402
2018-04-22,0.0,0.0,0.0,33628.549999999996,33751.829999999994,0.0,0.18571428571428572,0.0,1.3285714285714285,0.0,0.04285714285714286,0.0,0.15714285714285714
2018-04-23,0.0,0.0,0.0,33628.549999999996,33751.829999999994,0.0,0.18439716312056736,0.0,1.3191489361702127,0.0,0.0425531914893617,0.0,0.15602836879432624
2018-04-24,0.0,0.0,0.0,33628.549999999996,33751.829999999994,0.0,0.18309859154929578,0.0,1.3098591549295775,0.0,0.04225352112676056,0.0,0.15492957746478872
2018-04-25,0.0,0.0,0.0,33628.549999999996,33751.829999999994,0.0,0.18181818181818182,0.0,1.3006993006993006,0.0,0.04195804195804196,0.0,0.15384615384615385
2018-04-26,0.0,0.0,0.0,33628.549999999996,33751.829999999994,0.0,0.18055555555555555,0.0,1.2916666666666667,0.0,0.041666666666666664,0.0,0.1527777777777778
2018-04-27,0.0,0.0,0.0,33628.549999999996,33751.829999999994,0.0,0.1793103448275862,0.0,1.282758620689655,0.0,0.041379310344827586,0.0,0.15172413793103448
2018-04-28,0.0,0.0,0.0,33628.549999999996,33751.829999999994,0.0,0.1780821917808219,0.0,1.273972602739726,0.0,0.0410958904109589,0.0,0.1506849315068493
2018-04-29,0.0,0.0,0.0,33628.549999999996,33751.829999999994,0.0,0.17687074829931973,0.0,1.2653061224489797,0.0,0.04081632653061224,0.0,0.14965986394557823
2018-04-30,0.0,0.0,0.0,33628.549999999996,33751.829999999994,0.0,0.17567567567567569,0.0,1.2567567567567568,0.0,0.04054054054054054,0.0,0.14864864864864866
2018-05-01,0.0,0.0,0.0,33628.549999999996,33751.829999999994,0.0,0.174496644295302,0.0,1.2483221476510067,0.0,0.040268456375838924,0.0,0.1476510067114094
2018-05-02,0.0,0.0,0.0,33628.549999999996,33751.829999999994,0.0,0.17333333333333334,0.0,1.24,0.0,0.04,0.0,0.14666666666666667
2018-05-03,0.0,0.0,0.0,33628.549999999996,33751.829999999994,0.0,0.17218543046357615,0.0,1.2317880794701987,0.0,0.039735099337748346,0.0,0.1456953642384106
2018-05-04,0.0,0.0,0.0,33628.549999999996,33628.549999999996,0.0,0.033112582781456956,0.0,0.0728476821192053,0.0,0.033112582781456956,0.0,0.006622516556291391
2018-05-05,0.0,0.0,0.0,33628.549999999996,33628.549999999996,0.0,0.033112582781456956,0.0,0.0728476821192053,0.0,0.033112582781456956,0.0,0.006622516556291391
2018-05-06,0.0,0.0,0.0,33628.549999999996,33628.549999999996,0.0,0.033112582781456956,0.0,0.0728476821192053,0.0,0.033112582781456956,0.0,0.006622516556291391
2018-05-07,0.0,0.0,0.0,33628.549999999996,33628.549999999996,0.0,0.033112582781456956,0.0,0.0728476821192053,0.0,0.033112582781456956,0.0,0.006622516556291391
2018-05-08,0.0,0.0,0.0,33628.549999999996,33628.549999999996,0.0,0.033112582781456956,0.0,0.0728476821192053,0.0,0.033112582781456956,0.0,0.006622516556291391
2018-05-09,0.0,0.0,0.0,33628.549999999996,33628.549999999996,0.0,0.033112582781456956,0.0,0.0728476821192053,0.0,0.033112582781456956,0.0,0.006622516556291391
2018-05-10,0.0,0.0,0.0,33628.549999999996,33628.549999999996,0.0,0.033112582781456956,0.0,0.0728476821192053,0.0,0.033112582781456956,0.0,0.006622516556291391
2018-05-11,0.0,0.0,0.0,33628.549999999996,33628.549999999996,0.0,0.033112582781456956,0.0,0.0728476821192053,0.0,0.033112582781456956,0.0,0.006622516556291391
2018-05-12,0.0,0.0,0.0,33628.549999999996,33628.549999999996,0.0,0.033112582781456956,0.0,0.0728476821192053,0.0,0.033112582781456956,0.0,0.006622516556291391
